sov_line_id,project_id,project_name,line_number,description,scheduled_value,budgeted_labor,budgeted_material,total_budget,actual_labor_cost,actual_hours,actual_material_cost,total_actual_cost,total_billed,pct_complete,approved_co_value,pending_cos,realized_margin_pct,labor_variance_pct,material_variance_pct
PRJ-2020-232-SOV-08,PRJ-2020-232,Minneapolis Corporate Campus - HVAC Systems,8,Equipment - Chillers/Boilers,637800,181100,0,643100,77058.77,876.0,475212.14999999997,552270.9199999999,637100,99.9,621100.0,0,13.41,-57.45,
PRJ-2018-032-SOV-09,PRJ-2018-032,Sacramento Office Park - Core & Shell MEP,9,Equipment - Terminal Units (VAV/FCU),2161900,647600,0,2305000,238911.2800000003,2786.0,1633043.1199999996,1871954.4,2155000,99.7,3949700.0,0,13.41,-63.11,
PRJ-2021-271-SOV-07,PRJ-2021-271,Atlanta Regional Medical Center - HVAC Upgrade,7,Equipment - RTUs/AHUs,4569200,1046400,0,4502700,153484.37000000032,1730.0,3802325.42,3955809.79,4565000,99.9,5602200.0,0,13.42,-85.33,
PRJ-2022-374-SOV-05,PRJ-2022-374,Houston Colocation Facility - HVAC,5,Piping - Hydronic Systems,482900,305500,174500,480000,229537.96000000028,2632.0,188486.51,418024.4700000003,481800,99.8,1285900.0,0,13.43,-24.86,8.02
PRJ-2020-213-SOV-05,PRJ-2020-213,Richmond Middle School - HVAC Systems,5,Piping - Hydronic Systems,262000,189200,112000,301200,119469.2500000001,1334.0,107280.70999999999,226749.96000000008,261000,99.6,211900.0,0,13.45,-36.86,-4.21
PRJ-2019-082-SOV-09,PRJ-2019-082,Raleigh Business Center - MEP Systems,9,Equipment - Terminal Units (VAV/FCU),3058500,537700,0,2923800,330428.17000000057,3812.0,2316103.51,2646531.68,3050800,99.7,4122500.0,0,13.47,-38.55,
PRJ-2020-183-SOV-07,PRJ-2020-183,Kansas City Elementary Campus - Climate Systems,7,Equipment - RTUs/AHUs,1889000,473500,0,1915200,228612.3000000003,2638.0,1405758.84,1634371.1400000004,1885500,99.8,2204300.0,0,13.48,-51.72,
PRJ-2022-336-SOV-08,PRJ-2022-336,Cincinnati Medical Campus - New HVAC Installation,8,Equipment - Chillers/Boilers,2185800,504500,0,2307200,65190.09999999995,800.0,1825850.5,1891040.5999999999,2181300,99.8,2166600.0,0,13.49,-87.08,
PRJ-2018-054-SOV-08,PRJ-2018-054,Denver Edge Data Center - Thermal Management,8,Equipment - Chillers/Boilers,2535700,537400,0,2389100,191922.2100000003,2232.0,2001480.0,2193402.2100000004,2529700,99.8,2616600.0,0,13.5,-64.29,
PRJ-2018-045-SOV-12,PRJ-2018-045,Cincinnati Apartment Complex - MEP,12,Insulation,167200,113900,0,246600,101284.94000000005,1166.0,43345.36,144630.30000000005,162900,97.4,367600.0,0,13.5,-11.08,
PRJ-2020-161-SOV-09,PRJ-2020-161,Phoenix Regional Medical Center - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),4618700,736900,0,4217200,390014.4500000007,4526.0,3603308.3,3993322.7500000005,4612600,99.9,6299700.0,0,13.54,-47.07,
PRJ-2019-135-SOV-08,PRJ-2019-135,Minneapolis Mixed-Income Housing - Climate Control,8,Equipment - Chillers/Boilers,1938200,316700,0,1946700,50960.41999999998,614.0,1624857.1,1675817.52,1935900,99.9,2149700.0,0,13.54,-83.91,
PRJ-2019-140-SOV-11,PRJ-2019-140,Boston Senior Living - HVAC Upgrade,11,Controls - Programming & Commissioning,448200,279000,183700,462700,207021.39000000036,2336.0,180369.32000000004,387390.7100000004,437800,97.7,2088800.0,0,13.57,-25.8,-1.81
PRJ-2022-344-SOV-08,PRJ-2022-344,Las Vegas Cloud Campus Phase 1 - Cooling,8,Equipment - Chillers/Boilers,1850500,507900,0,2000700,56633.70999999997,656.0,1542829.1300000001,1599462.84,1848700,99.9,568900.0,0,13.57,-88.85,
PRJ-2020-215-SOV-07,PRJ-2020-215,Phoenix Residential Tower - HVAC Systems,7,Equipment - RTUs/AHUs,4090200,1181500,0,4497600,154208.66000000024,1798.0,3380596.8899999997,3534805.55,4083400,99.8,3185300.0,0,13.58,-86.95,
PRJ-2018-025-SOV-08,PRJ-2018-025,Portland Senior Living - HVAC Upgrade,8,Equipment - Chillers/Boilers,1590200,272100,0,1452200,212175.67000000013,2424.0,1162133.59,1374309.2600000002,1586600,99.8,2203300.0,0,13.58,-22.02,
PRJ-2021-264-SOV-07,PRJ-2021-264,Boston Edge Data Center - Thermal Management,7,Equipment - RTUs/AHUs,2985000,897600,0,3321500,210634.74000000025,2498.0,2368572.4000000004,2579207.1400000006,2983300,99.9,2340900.0,0,13.59,-76.53,
PRJ-2021-292-SOV-07,PRJ-2021-292,Chicago Corporate Campus - HVAC Systems,7,Equipment - RTUs/AHUs,2208300,453600,0,2246500,190092.9200000001,2258.0,1717916.13,1908009.05,2205800,99.9,2572500.0,0,13.6,-58.09,
PRJ-2018-053-SOV-15,PRJ-2018-053,Las Vegas High School - New Construction,15,Closeout Documentation & Training,49500,32400,14300,46700,42764.74999999999,476.0,0.0,42764.74999999999,48400,97.8,303500.0,0,13.61,31.99,-100.0
PRJ-2021-294-SOV-07,PRJ-2021-294,Pittsburgh Colocation Facility - HVAC,7,Equipment - RTUs/AHUs,1413900,284400,0,1212500,206021.7700000002,2388.0,1015492.3400000001,1221514.1100000003,1412600,99.9,1019900.0,0,13.61,-27.56,
PRJ-2020-165-SOV-12,PRJ-2020-165,Salt Lake City Senior Living - HVAC Upgrade,12,Insulation,407700,264200,0,580100,191261.16000000018,2196.0,160820.97,352082.1300000002,397600,97.5,1864100.0,0,13.64,-27.61,
PRJ-2020-199-SOV-09,PRJ-2020-199,Cincinnati Data Center - Precision Cooling Systems,9,Equipment - Terminal Units (VAV/FCU),1619800,340300,0,1561600,164448.4900000003,1902.0,1233869.23,1398317.7200000002,1616600,99.8,713600.0,0,13.67,-51.68,
PRJ-2020-226-SOV-08,PRJ-2020-226,Nashville Regional Medical Center - HVAC Upgrade,8,Equipment - Chillers/Boilers,4660700,1163900,0,4933800,112510.72000000007,1312.0,3909266.29,4021777.0100000002,4654500,99.9,6235400.0,0,13.71,-90.33,
PRJ-2021-318-SOV-10,PRJ-2021-318,Boston Middle School - HVAC Systems,10,Controls - DDC/BAS Installation,189900,117900,56800,174700,102624.04000000011,1238.0,61237.84,163861.88000000012,185400,97.6,200700.0,0,13.71,-12.96,7.81
PRJ-2023-384-SOV-08,PRJ-2023-384,Minneapolis Colocation Facility - HVAC,8,Equipment - Chillers/Boilers,1833100,504900,0,1908100,105275.29000000008,1214.0,1476466.62,1581741.9100000001,1825300,99.6,2820700.0,0,13.71,-79.15,
PRJ-2022-328-SOV-08,PRJ-2022-328,Richmond High School - New Construction,8,Equipment - Chillers/Boilers,1713000,532100,0,1937700,124140.08000000016,1406.0,1353609.78,1477749.86,1708300,99.7,1236100.0,0,13.73,-76.67,
PRJ-2022-369-SOV-08,PRJ-2022-369,Louisville Edge Data Center - Thermal Management,8,Equipment - Chillers/Boilers,1557700,382100,0,1627200,74703.95999999996,904.0,1269080.49,1343784.45,1551800,99.6,1141500.0,0,13.73,-80.45,
PRJ-2023-381-SOV-08,PRJ-2023-381,Pittsburgh Surgery Center - Climate Control,8,Equipment - Chillers/Boilers,3394200,865800,0,3844600,67646.06999999995,794.0,2860040.7199999997,2927686.7899999996,3380900,99.6,2289700.0,0,13.74,-92.19,
PRJ-2019-154-SOV-06,PRJ-2019-154,Las Vegas Colocation Facility - HVAC,6,Piping - Refrigerant,323800,235900,92400,328300,189155.55000000022,2224.0,90040.70999999999,279196.26000000024,323100,99.8,575500.0,0,13.78,-19.82,-2.55
PRJ-2019-094-SOV-09,PRJ-2019-094,Atlanta Data Center - Precision Cooling Systems,9,Equipment - Terminal Units (VAV/FCU),1900500,578500,0,2123700,139648.35000000024,1566.0,1498853.6099999999,1638501.9600000002,1899200,99.9,1266000.0,0,13.79,-75.86,
PRJ-2023-398-SOV-08,PRJ-2023-398,Denver Middle School - HVAC Systems,8,Equipment - Chillers/Boilers,817100,127600,0,695000,84726.24,1010.0,619601.81,704328.05,816400,99.9,886700.0,0,13.8,-33.6,
PRJ-2020-233-SOV-07,PRJ-2020-233,Kansas City Middle School - HVAC Systems,7,Equipment - RTUs/AHUs,495900,140300,0,479300,69186.94999999998,868.0,358272.68,427459.63,494400,99.7,276700.0,0,13.8,-50.69,
PRJ-2020-193-SOV-07,PRJ-2020-193,Boston Middle School - HVAC Systems,7,Equipment - RTUs/AHUs,1888900,464600,0,1767600,188965.84000000026,2192.0,1439224.79,1628190.6300000004,1885900,99.8,4387400.0,0,13.8,-59.33,
PRJ-2021-299-SOV-07,PRJ-2021-299,Boston Colocation Facility - HVAC,7,Equipment - RTUs/AHUs,1221700,374900,0,1403200,70836.24999999999,882.0,982058.9299999999,1052895.18,1217500,99.7,852800.0,0,13.82,-81.11,
PRJ-2021-247-SOV-09,PRJ-2021-247,Columbus Business Center - MEP Systems,9,Equipment - Terminal Units (VAV/FCU),1477900,310400,0,1367600,109613.96000000012,1320.0,1163953.31,1273567.2700000003,1472200,99.6,37100.0,0,13.83,-64.69,
PRJ-2019-089-SOV-07,PRJ-2019-089,Tampa Cloud Campus Phase 1 - Cooling,7,Equipment - RTUs/AHUs,2112900,466600,0,2023900,111797.56000000014,1286.0,1708390.0699999998,1820187.63,2104600,99.6,1775700.0,0,13.85,-76.04,
PRJ-2022-372-SOV-05,PRJ-2022-372,Pittsburgh Business Center - MEP Systems,5,Piping - Hydronic Systems,752300,428400,271100,699500,350605.17000000086,4034.0,297366.7299999999,647971.9000000008,750000,99.7,314900.0,0,13.87,-18.16,9.69
PRJ-2020-171-SOV-09,PRJ-2020-171,Las Vegas Surgery Center - Climate Control,9,Equipment - Terminal Units (VAV/FCU),411100,107400,0,384800,62845.57999999994,706.0,291163.8,354009.37999999995,409700,99.7,152100.0,0,13.89,-41.48,
PRJ-2019-116-SOV-09,PRJ-2019-116,Minneapolis Regional Medical Center - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),2730500,698500,0,2798700,104819.77,1180.0,2246372.06,2351191.83,2717300,99.5,2380600.0,0,13.89,-84.99,
PRJ-2020-196-SOV-08,PRJ-2020-196,Baltimore Surgery Center - Climate Control,8,Equipment - Chillers/Boilers,4493800,951000,0,4538300,153801.9500000003,1758.0,3714920.52,3868722.47,4487500,99.9,4798500.0,0,13.91,-83.83,
PRJ-2022-328-SOV-07,PRJ-2022-328,Richmond High School - New Construction,7,Equipment - RTUs/AHUs,2316900,574300,0,2515200,125172.97000000012,1460.0,1869068.12,1994241.0900000003,2314700,99.9,1236100.0,0,13.93,-78.2,
PRJ-2020-222-SOV-07,PRJ-2020-222,Oklahoma City Corporate Campus - HVAC Systems,7,Equipment - RTUs/AHUs,1322300,328800,0,1197400,187040.3600000003,2070.0,950899.78,1137940.1400000004,1320100,99.8,767600.0,0,13.94,-43.11,
PRJ-2018-065-SOV-08,PRJ-2018-065,Richmond Residential Tower - HVAC Systems,8,Equipment - Chillers/Boilers,1164200,316900,0,1202700,84627.96,920.0,916579.01,1001206.97,1160900,99.7,959600.0,0,14.0,-73.3,
PRJ-2023-388-SOV-01,PRJ-2023-388,Tampa High School - New Construction,1,General Conditions & Project Management,699600,445100,216800,661900,601522.3100000008,7032.0,0.0,601522.3100000008,699600,100.0,1806200.0,0,14.02,35.14,-100.0
PRJ-2018-020-SOV-07,PRJ-2018-020,Chicago Mixed-Income Housing - Climate Control,7,Equipment - RTUs/AHUs,959200,168300,0,860400,112540.02000000006,1278.0,711815.4,824355.42,956800,99.7,1441500.0,0,14.06,-33.13,
PRJ-2020-232-SOV-07,PRJ-2020-232,Minneapolis Corporate Campus - HVAC Systems,7,Equipment - RTUs/AHUs,1079100,172800,0,979400,97786.54000000008,1084.0,829629.77,927416.31,1077000,99.8,621100.0,0,14.06,-43.41,
PRJ-2020-180-SOV-01,PRJ-2020-180,Kansas City Senior Living - HVAC Upgrade,1,General Conditions & Project Management,717300,469600,215200,684800,616478.3499999994,7218.0,0.0,616478.3499999994,717300,100.0,1672000.0,0,14.06,31.28,-100.0
PRJ-2019-155-SOV-11,PRJ-2019-155,Cincinnati Mixed-Income Housing - Climate Control,11,Controls - Programming & Commissioning,337900,258700,138100,396800,156655.83000000022,1804.0,133702.72,290358.5500000002,329900,97.6,423800.0,0,14.07,-39.44,-3.18
PRJ-2020-177-SOV-09,PRJ-2020-177,Atlanta Corporate Campus - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),943700,233600,0,892200,114164.15000000015,1356.0,696751.09,810915.2400000001,942600,99.9,1460400.0,0,14.07,-51.13,
PRJ-2022-379-SOV-07,PRJ-2022-379,Pittsburgh Data Center - Precision Cooling Systems,7,Equipment - RTUs/AHUs,1678200,265500,0,1525200,114206.76000000013,1332.0,1327737.7999999998,1441944.56,1673300,99.7,1354700.0,0,14.08,-56.98,
PRJ-2022-377-SOV-07,PRJ-2022-377,Louisville Corporate Campus - HVAC Systems,7,Equipment - RTUs/AHUs,1308900,237300,0,1323600,66122.57999999999,774.0,1058303.45,1124426.03,1302200,99.5,689900.0,0,14.09,-72.14,
PRJ-2019-156-SOV-08,PRJ-2019-156,Richmond Regional Medical Center - HVAC Upgrade,8,Equipment - Chillers/Boilers,3180500,695100,0,3483200,69376.49999999997,770.0,2662666.45,2732042.95,3177300,99.9,3566400.0,0,14.1,-90.02,
PRJ-2020-197-SOV-07,PRJ-2020-197,Chicago Corporate Campus - HVAC Systems,7,Equipment - RTUs/AHUs,321700,94500,0,319100,50787.279999999984,614.0,225519.59,276306.87,320800,99.7,234600.0,0,14.11,-46.26,
PRJ-2018-020-SOV-11,PRJ-2018-020,Chicago Mixed-Income Housing - Climate Control,11,Controls - Programming & Commissioning,331700,223300,115600,338900,165948.61000000016,1910.0,118954.34,284902.9500000002,323500,97.5,1441500.0,0,14.11,-25.68,2.9
PRJ-2019-122-SOV-01,PRJ-2019-122,Denver Office Park - Core & Shell MEP,1,General Conditions & Project Management,262900,202700,86300,289000,225799.33000000034,2658.0,0.0,225799.33000000034,262900,100.0,-15900.0,0,14.11,11.4,-100.0
PRJ-2022-336-SOV-09,PRJ-2022-336,Cincinnati Medical Campus - New HVAC Installation,9,Equipment - Terminal Units (VAV/FCU),1596900,462900,0,1687200,131421.32000000018,1568.0,1239995.0,1371416.3200000003,1595000,99.9,2166600.0,0,14.12,-71.61,
PRJ-2018-043-SOV-07,PRJ-2018-043,Salt Lake City High School - New Construction,7,Equipment - RTUs/AHUs,909300,193100,0,882400,116698.38000000018,1350.0,663801.9,780500.2800000003,908000,99.9,1754600.0,0,14.16,-39.57,
PRJ-2024-003-SOV-11,PRJ-2024-003,Greenfield Elementary School - New Construction,11,Controls - Programming & Commissioning,198600,76000,39800,115800,109134.25000000009,1236.0,61292.71,170426.96000000008,193300,97.3,321300.0,0,14.19,43.6,54.0
PRJ-2018-010-SOV-07,PRJ-2018-010,San Antonio Mixed-Income Housing - Climate Control,7,Equipment - RTUs/AHUs,1773100,254200,0,1617900,43705.13999999998,512.0,1477727.05,1521432.19,1768700,99.8,408000.0,0,14.19,-82.81,
PRJ-2023-393-SOV-07,PRJ-2023-393,Las Vegas High School - New Construction,7,Equipment - RTUs/AHUs,852700,208600,0,816000,89736.05000000005,1040.0,641920.81,731656.8600000001,850000,99.7,130600.0,0,14.2,-56.98,
PRJ-2020-188-SOV-02,PRJ-2020-188,Kansas City Unified School District - HVAC Modernization,2,Submittals & Engineering,211600,131700,93000,224700,181523.89000000013,2036.0,0.0,181523.89000000013,211600,100.0,2066200.0,0,14.21,37.83,-100.0
PRJ-2021-242-SOV-07,PRJ-2021-242,Sacramento Office Park - Core & Shell MEP,7,Equipment - RTUs/AHUs,2068600,385700,0,1999000,128590.37000000016,1492.0,1645424.9200000002,1774015.2900000003,2064100,99.8,1568200.0,0,14.24,-66.66,
PRJ-2020-181-SOV-09,PRJ-2020-181,Oklahoma City Medical Campus - New HVAC Installation,9,Equipment - Terminal Units (VAV/FCU),2871100,787000,0,3178900,177231.4400000003,2036.0,2284972.8,2462204.24,2865900,99.8,4279800.0,0,14.24,-77.48,
PRJ-2020-219-SOV-09,PRJ-2020-219,Denver Cloud Campus Phase 1 - Cooling,9,Equipment - Terminal Units (VAV/FCU),2674400,643300,0,2678700,181995.58000000037,2142.0,2110855.02,2292850.6000000006,2670900,99.9,2473400.0,0,14.27,-71.71,
PRJ-2020-173-SOV-06,PRJ-2020-173,Boston Middle School - HVAC Systems,6,Piping - Refrigerant,177000,109100,64300,173400,85378.27000000005,980.0,66361.29000000001,151739.56000000006,176500,99.7,366100.0,0,14.27,-21.74,3.21
PRJ-2020-190-SOV-07,PRJ-2020-190,Oklahoma City Residential Tower - HVAC Systems,7,Equipment - RTUs/AHUs,778500,129500,0,683100,60163.999999999956,676.0,607058.04,667222.04,777600,99.9,660600.0,0,14.29,-53.54,
PRJ-2020-164-SOV-02,PRJ-2020-164,Richmond Cloud Campus Phase 1 - Cooling,2,Submittals & Engineering,149200,96800,56300,153100,127864.4300000002,1462.0,0.0,127864.4300000002,149200,100.0,822900.0,0,14.3,32.09,-100.0
PRJ-2021-305-SOV-08,PRJ-2021-305,Albuquerque Senior Living - HVAC Upgrade,8,Equipment - Chillers/Boilers,958200,236100,0,891600,134301.78000000014,1570.0,686707.5,821009.2800000001,956800,99.9,1490600.0,0,14.32,-43.12,
PRJ-2020-239-SOV-09,PRJ-2020-239,Nashville Edge Data Center - Thermal Management,9,Equipment - Terminal Units (VAV/FCU),1706500,372000,0,1563100,222238.1100000003,2560.0,1239749.57,1461987.6800000004,1704000,99.9,4660800.0,0,14.33,-40.26,
PRJ-2020-223-SOV-08,PRJ-2020-223,Atlanta High School - New Construction,8,Equipment - Chillers/Boilers,619900,133400,0,590400,70706.58999999997,806.0,460296.7,531003.29,619100,99.9,455900.0,0,14.34,-47.0,
PRJ-2019-151-SOV-08,PRJ-2019-151,Albuquerque Surgery Center - Climate Control,8,Equipment - Chillers/Boilers,2406200,365500,0,2274000,103486.21000000012,1176.0,1957607.13,2061093.34,2399700,99.7,3244900.0,0,14.34,-71.69,
PRJ-2019-118-SOV-12,PRJ-2019-118,Portland Unified School District - HVAC Modernization,12,Insulation,192100,134900,0,293100,101496.21000000008,1178.0,63056.78,164552.99000000008,187200,97.4,589500.0,0,14.34,-24.76,
PRJ-2019-160-SOV-07,PRJ-2019-160,Cincinnati Apartment Complex - MEP,7,Equipment - RTUs/AHUs,918900,216600,0,857800,84131.33000000002,928.0,702763.51,786894.8400000001,917200,99.8,1122700.0,0,14.37,-61.16,
PRJ-2020-213-SOV-02,PRJ-2020-213,Richmond Middle School - HVAC Systems,2,Submittals & Engineering,99600,64000,40700,104700,85277.56000000004,968.0,0.0,85277.56000000004,99600,100.0,211900.0,0,14.38,33.25,-100.0
PRJ-2020-174-SOV-12,PRJ-2020-174,Louisville Cloud Campus Phase 1 - Cooling,12,Insulation,364800,249800,0,548900,178726.82000000024,2100.0,133618.89,312345.71000000025,355500,97.5,1364300.0,0,14.38,-28.45,
PRJ-2021-300-SOV-08,PRJ-2021-300,Minneapolis Senior Living - HVAC Upgrade,8,Equipment - Chillers/Boilers,1307800,360700,0,1464600,53807.99999999997,612.0,1065033.82,1118841.82,1306200,99.9,772100.0,0,14.45,-85.08,
PRJ-2020-231-SOV-08,PRJ-2020-231,Houston Medical Campus - New HVAC Installation,8,Equipment - Chillers/Boilers,1462400,401100,0,1454800,129021.69000000015,1526.0,1121318.58,1250340.2700000003,1457500,99.7,2076500.0,0,14.5,-67.83,
PRJ-2019-136-SOV-08,PRJ-2019-136,Salt Lake City Medical Campus - New HVAC Installation,8,Equipment - Chillers/Boilers,992900,240800,0,1057700,54827.049999999974,654.0,793959.3999999999,848786.4499999998,991700,99.9,768500.0,0,14.51,-77.23,
PRJ-2019-142-SOV-07,PRJ-2019-142,Louisville Business Center - MEP Systems,7,Equipment - RTUs/AHUs,3558200,710700,0,3609000,54525.67999999997,644.0,2986865.7199999997,3041391.4,3541100,99.5,1479900.0,0,14.52,-92.33,
PRJ-2018-074-SOV-07,PRJ-2018-074,Chicago Edge Data Center - Thermal Management,7,Equipment - RTUs/AHUs,508900,86500,0,480400,49896.829999999965,594.0,385055.04,434951.86999999994,507800,99.8,399200.0,0,14.53,-42.32,
PRJ-2022-377-SOV-09,PRJ-2022-377,Louisville Corporate Campus - HVAC Systems,9,Equipment - Terminal Units (VAV/FCU),826700,162300,0,773100,111506.58000000009,1294.0,595074.9,706581.4800000001,823000,99.6,689900.0,0,14.53,-31.3,
PRJ-2021-252-SOV-07,PRJ-2021-252,Raleigh Office Park - Core & Shell MEP,7,Equipment - RTUs/AHUs,2377300,728900,0,2740700,72405.63999999997,814.0,1959212.36,2031618.0,2375400,99.9,1103900.0,0,14.54,-90.07,
PRJ-2020-184-SOV-10,PRJ-2020-184,San Antonio Cloud Campus Phase 1 - Cooling,10,Controls - DDC/BAS Installation,458000,246400,165900,412300,209860.4800000003,2486.0,181442.24,391302.7200000003,447200,97.6,958500.0,0,14.56,-14.83,9.37
PRJ-2019-145-SOV-11,PRJ-2019-145,Oklahoma City Mixed-Income Housing - Climate Control,11,Controls - Programming & Commissioning,182600,96000,44300,140300,108643.6200000001,1254.0,47339.49,155983.1100000001,178200,97.6,126100.0,0,14.58,13.17,6.86
PRJ-2021-275-SOV-07,PRJ-2021-275,Las Vegas Residential Tower - HVAC Systems,7,Equipment - RTUs/AHUs,2367300,420800,0,2225400,39882.67999999998,454.0,1982110.54,2021993.22,2359100,99.7,871700.0,0,14.59,-90.52,
PRJ-2018-035-SOV-09,PRJ-2018-035,Indianapolis Apartment Complex - MEP,9,Equipment - Terminal Units (VAV/FCU),872800,140600,0,772200,119989.78000000014,1350.0,625350.3899999999,745340.17,870500,99.7,1522600.0,0,14.6,-14.66,
PRJ-2022-373-SOV-08,PRJ-2022-373,Las Vegas Elementary Campus - Climate Systems,8,Equipment - Chillers/Boilers,886500,234700,0,962200,43354.769999999975,516.0,713675.54,757030.31,881400,99.4,391500.0,0,14.6,-81.53,
PRJ-2020-240-SOV-11,PRJ-2020-240,Atlanta Residential Tower - HVAC Systems,11,Controls - Programming & Commissioning,316200,178100,78900,257000,188733.17000000045,2148.0,81280.11,270013.28000000044,308400,97.5,1267200.0,0,14.61,5.97,3.02
PRJ-2023-393-SOV-08,PRJ-2023-393,Las Vegas High School - New Construction,8,Equipment - Chillers/Boilers,428500,65600,0,350700,64511.59999999995,768.0,301321.19999999995,365832.79999999993,427600,99.8,130600.0,0,14.62,-1.66,
PRJ-2020-221-SOV-08,PRJ-2020-221,Kansas City Regional Medical Center - HVAC Upgrade,8,Equipment - Chillers/Boilers,1215400,296300,0,1192000,133597.52000000016,1584.0,904163.3999999999,1037760.92,1214600,99.9,2282300.0,0,14.62,-54.91,
PRJ-2022-380-SOV-07,PRJ-2022-380,Portland Mixed-Income Housing - Climate Control,7,Equipment - RTUs/AHUs,2515200,609600,0,2591100,91951.59000000013,1116.0,2054966.4500000002,2146918.0400000005,2512400,99.9,1462200.0,0,14.64,-84.92,
PRJ-2021-277-SOV-08,PRJ-2021-277,Houston Business Center - MEP Systems,8,Equipment - Chillers/Boilers,1312100,328100,0,1320500,39873.08999999998,454.0,1080162.11,1120035.2000000002,1310000,99.8,703500.0,0,14.64,-87.85,
PRJ-2022-359-SOV-08,PRJ-2022-359,Kansas City Cloud Campus Phase 1 - Cooling,8,Equipment - Chillers/Boilers,779500,129300,0,721700,40532.34999999998,452.0,624554.56,665086.91,772500,99.1,632800.0,0,14.68,-68.65,
PRJ-2022-376-SOV-09,PRJ-2022-376,Columbus Regional Medical Center - HVAC Upgrade,9,Equipment - Terminal Units (VAV/FCU),2553300,434900,0,2152300,353335.80000000057,4050.0,1824105.46,2177441.2600000007,2551900,99.9,4062800.0,0,14.72,-18.75,
